Machine = 10,Job = 5,Task = 60,Ant = 50,
Sedai , Best , Bad , Average 
566 , 68.0 , 94.0 , 80.2 , 
567 , 66.0 , 101.0 , 81.16 , 
568 , 60.0 , 99.0 , 80.74 , 
569 , 65.0 , 107.0 , 81.58 , 
570 , 68.0 , 102.0 , 82.58 , 
571 , 64.0 , 105.0 , 82.9 , 
572 , 62.0 , 101.0 , 82.1 , 
573 , 66.0 , 99.0 , 81.34 , 
574 , 70.0 , 100.0 , 82.5 , 
575 , 67.0 , 94.0 , 82.02 , 
576 , 60.0 , 94.0 , 80.32 , 
577 , 62.0 , 102.0 , 81.36 , 
578 , 68.0 , 103.0 , 81.72 , 
579 , 68.0 , 98.0 , 81.52 , 
580 , 67.0 , 99.0 , 81.58 , 
581 , 66.0 , 99.0 , 82.68 , 
582 , 68.0 , 103.0 , 83.04 , 
583 , 59.0 , 102.0 , 80.62 , 
584 , 64.0 , 97.0 , 80.58 , 
585 , 67.0 , 105.0 , 82.16 , 
586 , 58.0 , 101.0 , 80.18 , 
587 , 64.0 , 96.0 , 81.92 , 
588 , 69.0 , 101.0 , 82.12 , 
589 , 64.0 , 103.0 , 82.3 , 
590 , 67.0 , 101.0 , 80.46 , 
591 , 68.0 , 101.0 , 81.36 , 
592 , 70.0 , 96.0 , 82.56 , 
593 , 65.0 , 109.0 , 80.48 , 
594 , 67.0 , 98.0 , 81.58 , 
595 , 70.0 , 102.0 , 81.7 , 
596 , 68.0 , 106.0 , 81.44 , 
597 , 63.0 , 97.0 , 81.52 , 
598 , 66.0 , 100.0 , 80.88 , 
599 , 67.0 , 112.0 , 82.18 , 
600 , 65.0 , 107.0 , 81.76 , 
