Machine = 6,Job = 8,Task = 18,Ant = 50,
Sedai , Best ,, Bad , Average 
357 , 57.0 , 74.0 , 63.76 , 
358 , 54.0 , 79.0 , 64.08 , 
359 , 55.0 , 71.0 , 62.76 , 
360 , 58.0 , 77.0 , 64.3 , 
361 , 55.0 , 75.0 , 63.62 , 
362 , 55.0 , 74.0 , 63.74 , 
363 , 56.0 , 76.0 , 64.62 , 
364 , 58.0 , 81.0 , 64.34 , 
365 , 55.0 , 79.0 , 64.28 , 
366 , 55.0 , 77.0 , 63.24 , 
367 , 54.0 , 74.0 , 63.44 , 
368 , 56.0 , 81.0 , 64.86 , 
369 , 54.0 , 77.0 , 63.68 , 
370 , 54.0 , 80.0 , 64.36 , 
371 , 56.0 , 75.0 , 64.0 , 
372 , 54.0 , 75.0 , 64.72 , 
373 , 54.0 , 79.0 , 63.4 , 
374 , 56.0 , 71.0 , 62.92 , 
375 , 56.0 , 73.0 , 64.06 , 
376 , 56.0 , 78.0 , 64.7 , 
377 , 56.0 , 82.0 , 63.74 , 
378 , 54.0 , 71.0 , 62.92 , 
379 , 56.0 , 82.0 , 64.2 , 
380 , 55.0 , 73.0 , 63.06 , 
381 , 55.0 , 75.0 , 64.2 , 
382 , 54.0 , 72.0 , 61.92 , 
383 , 55.0 , 78.0 , 62.84 , 
384 , 55.0 , 75.0 , 63.2 , 
385 , 53.0 , 72.0 , 63.28 , 
386 , 54.0 , 76.0 , 63.2 , 
387 , 53.0 , 74.0 , 62.6 , 
388 , 56.0 , 73.0 , 63.98 , 
389 , 55.0 , 74.0 , 62.28 , 
390 , 55.0 , 74.0 , 63.14 , 
391 , 54.0 , 73.0 , 63.7 , 
392 , 55.0 , 71.0 , 62.66 , 
393 , 55.0 , 75.0 , 63.3 , 
394 , 55.0 , 75.0 , 63.46 , 
395 , 55.0 , 75.0 , 63.0 , 
396 , 53.0 , 75.0 , 62.88 , 
397 , 56.0 , 72.0 , 63.08 , 
398 , 54.0 , 74.0 , 63.58 , 
399 , 54.0 , 79.0 , 63.26 , 
400 , 52.0 , 74.0 , 62.88 , 
401 , 54.0 , 76.0 , 63.38 , 
402 , 55.0 , 72.0 , 62.86 , 
403 , 55.0 , 75.0 , 63.64 , 
404 , 52.0 , 73.0 , 62.66 , 
405 , 57.0 , 72.0 , 63.2 , 
406 , 55.0 , 74.0 , 62.12 , 
407 , 54.0 , 73.0 , 62.52 , 
408 , 55.0 , 70.0 , 62.18 , 
409 , 55.0 , 79.0 , 63.08 , 
410 , 57.0 , 73.0 , 64.28 , 
411 , 52.0 , 77.0 , 62.9 , 
412 , 54.0 , 75.0 , 62.54 , 
413 , 54.0 , 75.0 , 63.18 , 
414 , 53.0 , 76.0 , 63.1 , 
415 , 57.0 , 77.0 , 62.76 , 
416 , 55.0 , 70.0 , 62.08 , 
417 , 54.0 , 83.0 , 62.92 , 
418 , 55.0 , 74.0 , 62.52 , 
419 , 53.0 , 75.0 , 64.58 , 
420 , 54.0 , 72.0 , 62.78 , 
421 , 56.0 , 76.0 , 63.96 , 
422 , 54.0 , 72.0 , 62.66 , 
423 , 56.0 , 73.0 , 62.34 , 
424 , 55.0 , 73.0 , 62.14 , 
425 , 57.0 , 71.0 , 63.34 , 
426 , 53.0 , 74.0 , 62.28 , 
427 , 53.0 , 71.0 , 62.44 , 
428 , 55.0 , 80.0 , 63.04 , 
429 , 56.0 , 74.0 , 62.48 , 
430 , 55.0 , 74.0 , 62.56 , 
431 , 54.0 , 78.0 , 62.34 , 
432 , 54.0 , 73.0 , 62.82 , 
433 , 54.0 , 69.0 , 62.64 , 
434 , 56.0 , 73.0 , 63.02 , 
435 , 56.0 , 70.0 , 63.46 , 
436 , 53.0 , 73.0 , 62.56 , 
437 , 54.0 , 71.0 , 62.64 , 
438 , 52.0 , 71.0 , 62.8 , 
439 , 54.0 , 72.0 , 62.02 , 
440 , 53.0 , 75.0 , 62.38 , 
441 , 56.0 , 76.0 , 62.14 , 
442 , 53.0 , 76.0 , 63.38 , 
443 , 55.0 , 73.0 , 62.88 , 
444 , 53.0 , 73.0 , 62.22 , 
445 , 54.0 , 71.0 , 60.94 , 
446 , 54.0 , 74.0 , 61.86 , 
447 , 56.0 , 71.0 , 61.94 , 
448 , 52.0 , 73.0 , 61.86 , 
449 , 55.0 , 70.0 , 61.46 , 
450 , 55.0 , 76.0 , 62.48 , 
451 , 53.0 , 75.0 , 63.1 , 
452 , 55.0 , 75.0 , 62.58 , 
453 , 52.0 , 72.0 , 61.92 , 
454 , 54.0 , 73.0 , 62.68 , 
455 , 54.0 , 72.0 , 62.4 , 
456 , 53.0 , 71.0 , 61.54 , 
457 , 54.0 , 78.0 , 62.62 , 
458 , 55.0 , 69.0 , 62.22 , 
459 , 56.0 , 78.0 , 63.16 , 
460 , 55.0 , 75.0 , 63.46 , 
461 , 54.0 , 72.0 , 62.1 , 
462 , 55.0 , 74.0 , 61.76 , 
463 , 53.0 , 75.0 , 62.24 , 
464 , 54.0 , 80.0 , 61.96 , 
465 , 56.0 , 73.0 , 61.5 , 
466 , 55.0 , 80.0 , 63.26 , 
467 , 54.0 , 74.0 , 61.94 , 
468 , 56.0 , 72.0 , 62.88 , 
469 , 56.0 , 71.0 , 62.42 , 
470 , 54.0 , 69.0 , 61.9 , 
471 , 55.0 , 70.0 , 62.18 , 
472 , 54.0 , 76.0 , 63.12 , 
473 , 52.0 , 70.0 , 61.82 , 
474 , 56.0 , 76.0 , 63.46 , 
475 , 53.0 , 72.0 , 62.24 , 
476 , 54.0 , 71.0 , 62.48 , 
477 , 52.0 , 72.0 , 61.66 , 
478 , 52.0 , 73.0 , 62.28 , 
479 , 56.0 , 71.0 , 63.08 , 
480 , 54.0 , 70.0 , 61.86 , 
481 , 53.0 , 74.0 , 62.16 , 
482 , 52.0 , 71.0 , 62.02 , 
483 , 53.0 , 72.0 , 61.86 , 
484 , 55.0 , 71.0 , 61.48 , 
485 , 52.0 , 71.0 , 61.72 , 
486 , 53.0 , 73.0 , 61.9 , 
487 , 56.0 , 75.0 , 62.86 , 
488 , 53.0 , 78.0 , 61.86 , 
489 , 57.0 , 82.0 , 64.98 , 
490 , 55.0 , 70.0 , 62.18 , 
491 , 53.0 , 70.0 , 61.06 , 
492 , 53.0 , 71.0 , 61.58 , 
493 , 56.0 , 74.0 , 61.62 , 
494 , 54.0 , 74.0 , 61.2 , 
495 , 54.0 , 72.0 , 62.8 , 
496 , 54.0 , 74.0 , 62.32 , 
497 , 54.0 , 72.0 , 62.14 , 
498 , 52.0 , 69.0 , 61.46 , 
499 , 53.0 , 73.0 , 62.12 , 
500 , 53.0 , 72.0 , 61.9 , 
501 , 55.0 , 75.0 , 62.66 , 
502 , 52.0 , 73.0 , 62.16 , 
503 , 52.0 , 69.0 , 61.9 , 
504 , 55.0 , 73.0 , 62.12 , 
505 , 54.0 , 74.0 , 61.64 , 
506 , 53.0 , 73.0 , 62.86 , 
507 , 55.0 , 73.0 , 61.96 , 
508 , 52.0 , 71.0 , 61.64 , 
509 , 54.0 , 76.0 , 62.16 , 
510 , 54.0 , 71.0 , 61.52 , 
511 , 51.0 , 78.0 , 61.18 , 
512 , 55.0 , 73.0 , 61.92 , 
513 , 52.0 , 72.0 , 61.76 , 
514 , 51.0 , 76.0 , 61.52 , 
515 , 54.0 , 69.0 , 61.7 , 
516 , 54.0 , 72.0 , 61.66 , 
517 , 54.0 , 70.0 , 61.6 , 
518 , 51.0 , 70.0 , 61.56 , 
519 , 52.0 , 69.0 , 61.1 , 
520 , 51.0 , 76.0 , 61.32 , 
521 , 53.0 , 69.0 , 60.6 , 
522 , 55.0 , 73.0 , 61.94 , 
523 , 54.0 , 71.0 , 61.54 , 
524 , 51.0 , 73.0 , 61.8 , 
525 , 55.0 , 75.0 , 62.22 , 
526 , 49.0 , 77.0 , 61.7 , 
527 , 54.0 , 70.0 , 61.48 , 
528 , 51.0 , 73.0 , 61.96 , 
529 , 57.0 , 74.0 , 62.72 , 
530 , 54.0 , 72.0 , 60.74 , 
531 , 57.0 , 74.0 , 62.1 , 
532 , 56.0 , 71.0 , 62.3 , 
533 , 53.0 , 72.0 , 61.14 , 
534 , 54.0 , 71.0 , 61.84 , 
535 , 54.0 , 71.0 , 60.8 , 
536 , 53.0 , 73.0 , 61.96 , 
