Machine = 6,Job = 8,Task = 18,Ant = 50,
Sedai , Best ,, Bad , Average 
491 , 53.0 , 67.0 , 59.62 , 
492 , 54.0 , 74.0 , 61.06 , 
493 , 53.0 , 69.0 , 59.5 , 
494 , 54.0 , 69.0 , 60.06 , 
495 , 52.0 , 73.0 , 61.4 , 
496 , 52.0 , 70.0 , 60.18 , 
497 , 53.0 , 76.0 , 61.24 , 
498 , 54.0 , 71.0 , 60.4 , 
499 , 53.0 , 73.0 , 60.8 , 
500 , 51.0 , 73.0 , 59.16 , 
501 , 54.0 , 67.0 , 59.36 , 
502 , 53.0 , 71.0 , 60.72 , 
503 , 54.0 , 68.0 , 60.12 , 
504 , 53.0 , 74.0 , 61.22 , 
505 , 54.0 , 75.0 , 61.12 , 
506 , 52.0 , 70.0 , 60.42 , 
507 , 53.0 , 69.0 , 60.42 , 
508 , 51.0 , 69.0 , 60.7 , 
509 , 53.0 , 75.0 , 60.58 , 
510 , 52.0 , 71.0 , 60.14 , 
511 , 53.0 , 69.0 , 59.64 , 
512 , 54.0 , 71.0 , 60.94 , 
513 , 54.0 , 71.0 , 61.14 , 
514 , 54.0 , 72.0 , 60.62 , 
515 , 53.0 , 69.0 , 60.06 , 
516 , 52.0 , 79.0 , 59.8 , 
517 , 52.0 , 66.0 , 60.02 , 
518 , 53.0 , 70.0 , 59.3 , 
519 , 52.0 , 70.0 , 61.26 , 
520 , 52.0 , 69.0 , 59.76 , 
521 , 55.0 , 70.0 , 61.54 , 
522 , 54.0 , 73.0 , 60.82 , 
523 , 54.0 , 70.0 , 61.28 , 
524 , 52.0 , 69.0 , 59.96 , 
525 , 54.0 , 69.0 , 60.84 , 
526 , 53.0 , 68.0 , 59.98 , 
527 , 51.0 , 69.0 , 59.42 , 
528 , 51.0 , 68.0 , 59.46 , 
529 , 50.0 , 70.0 , 61.4 , 
530 , 53.0 , 69.0 , 60.02 , 
531 , 53.0 , 73.0 , 59.98 , 
532 , 55.0 , 71.0 , 60.44 , 
533 , 53.0 , 74.0 , 59.26 , 
534 , 51.0 , 75.0 , 59.44 , 
535 , 52.0 , 75.0 , 59.48 , 
536 , 52.0 , 70.0 , 60.16 , 
537 , 51.0 , 70.0 , 59.58 , 
538 , 52.0 , 69.0 , 60.24 , 
539 , 52.0 , 73.0 , 59.62 , 
540 , 52.0 , 70.0 , 59.6 , 
541 , 51.0 , 71.0 , 59.72 , 
542 , 53.0 , 70.0 , 60.86 , 
543 , 52.0 , 69.0 , 59.76 , 
544 , 53.0 , 70.0 , 58.98 , 
545 , 55.0 , 69.0 , 60.2 , 
546 , 52.0 , 70.0 , 58.94 , 
547 , 52.0 , 70.0 , 60.0 , 
548 , 51.0 , 70.0 , 59.96 , 
549 , 53.0 , 69.0 , 59.34 , 
550 , 51.0 , 77.0 , 61.38 , 
551 , 51.0 , 78.0 , 60.98 , 
552 , 53.0 , 71.0 , 60.62 , 
553 , 54.0 , 72.0 , 61.16 , 
554 , 50.0 , 75.0 , 59.44 , 
555 , 50.0 , 74.0 , 59.72 , 
556 , 53.0 , 66.0 , 59.7 , 
557 , 52.0 , 70.0 , 59.48 , 
558 , 53.0 , 73.0 , 59.48 , 
559 , 51.0 , 77.0 , 59.98 , 
560 , 51.0 , 72.0 , 60.58 , 
561 , 53.0 , 73.0 , 59.48 , 
562 , 52.0 , 72.0 , 59.24 , 
563 , 52.0 , 67.0 , 59.9 , 
564 , 52.0 , 68.0 , 59.6 , 
565 , 53.0 , 70.0 , 60.46 , 
566 , 52.0 , 70.0 , 60.9 , 
567 , 51.0 , 70.0 , 59.7 , 
568 , 52.0 , 75.0 , 61.08 , 
569 , 53.0 , 71.0 , 59.14 , 
570 , 54.0 , 73.0 , 61.06 , 
571 , 50.0 , 71.0 , 59.68 , 
572 , 51.0 , 74.0 , 59.86 , 
573 , 51.0 , 71.0 , 59.92 , 
574 , 52.0 , 69.0 , 59.22 , 
575 , 53.0 , 74.0 , 60.36 , 
576 , 54.0 , 67.0 , 60.18 , 
577 , 51.0 , 67.0 , 59.38 , 
578 , 51.0 , 66.0 , 58.82 , 
579 , 54.0 , 74.0 , 60.34 , 
580 , 50.0 , 72.0 , 59.82 , 
581 , 52.0 , 70.0 , 60.32 , 
582 , 52.0 , 75.0 , 60.42 , 
583 , 54.0 , 68.0 , 60.42 , 
584 , 52.0 , 73.0 , 60.18 , 
585 , 54.0 , 69.0 , 58.96 , 
586 , 52.0 , 74.0 , 59.46 , 
587 , 54.0 , 73.0 , 59.74 , 
588 , 52.0 , 69.0 , 60.76 , 
589 , 54.0 , 73.0 , 59.72 , 
590 , 52.0 , 69.0 , 59.98 , 
591 , 52.0 , 69.0 , 60.34 , 
592 , 51.0 , 69.0 , 59.84 , 
593 , 51.0 , 70.0 , 59.38 , 
594 , 54.0 , 75.0 , 60.92 , 
595 , 50.0 , 70.0 , 59.12 , 
596 , 51.0 , 69.0 , 59.08 , 
597 , 53.0 , 76.0 , 60.58 , 
