Machine = 6,Job = 10,Task = 20,Ant = 50,
Sedai , Best ,, Bad , Average 
476 , 165.0 , 212.0 , 182.32 , 
477 , 158.0 , 213.0 , 180.76 , 
478 , 158.0 , 195.0 , 180.16 , 
479 , 160.0 , 204.0 , 177.96 , 
480 , 151.0 , 203.0 , 179.72 , 
481 , 156.0 , 204.0 , 176.64 , 
482 , 159.0 , 194.0 , 178.04 , 
483 , 157.0 , 204.0 , 181.48 , 
484 , 157.0 , 199.0 , 180.4 , 
485 , 159.0 , 202.0 , 178.58 , 
486 , 156.0 , 219.0 , 178.72 , 
487 , 160.0 , 199.0 , 178.94 , 
488 , 162.0 , 203.0 , 180.84 , 
489 , 161.0 , 200.0 , 179.34 , 
490 , 157.0 , 213.0 , 178.22 , 
491 , 156.0 , 200.0 , 179.58 , 
492 , 154.0 , 202.0 , 179.24 , 
493 , 157.0 , 196.0 , 179.14 , 
494 , 149.0 , 198.0 , 178.82 , 
495 , 162.0 , 216.0 , 181.8 , 
496 , 156.0 , 202.0 , 178.66 , 
497 , 158.0 , 201.0 , 178.14 , 
498 , 164.0 , 198.0 , 182.28 , 
499 , 164.0 , 204.0 , 181.64 , 
500 , 160.0 , 220.0 , 181.26 , 
501 , 162.0 , 203.0 , 180.98 , 
502 , 154.0 , 200.0 , 179.46 , 
503 , 165.0 , 204.0 , 182.62 , 
504 , 159.0 , 204.0 , 180.94 , 
505 , 156.0 , 202.0 , 180.14 , 
506 , 156.0 , 205.0 , 180.28 , 
507 , 165.0 , 198.0 , 181.0 , 
508 , 161.0 , 200.0 , 179.48 , 
509 , 161.0 , 205.0 , 180.54 , 
510 , 162.0 , 206.0 , 182.1 , 
511 , 165.0 , 203.0 , 181.14 , 
512 , 161.0 , 206.0 , 184.16 , 
513 , 161.0 , 217.0 , 183.12 , 
514 , 160.0 , 206.0 , 183.94 , 
515 , 157.0 , 201.0 , 182.78 , 
516 , 156.0 , 207.0 , 183.68 , 
517 , 166.0 , 211.0 , 182.16 , 
518 , 157.0 , 194.0 , 180.8 , 
519 , 159.0 , 200.0 , 180.38 , 
520 , 160.0 , 202.0 , 181.16 , 
521 , 162.0 , 210.0 , 183.86 , 
522 , 164.0 , 204.0 , 182.48 , 
523 , 159.0 , 212.0 , 182.26 , 
524 , 164.0 , 211.0 , 183.2 , 
525 , 165.0 , 213.0 , 183.0 , 
526 , 161.0 , 201.0 , 182.24 , 
527 , 160.0 , 200.0 , 182.26 , 
528 , 156.0 , 209.0 , 181.56 , 
529 , 166.0 , 208.0 , 184.06 , 
530 , 164.0 , 204.0 , 184.22 , 
531 , 163.0 , 205.0 , 184.2 , 
532 , 166.0 , 206.0 , 184.46 , 
533 , 160.0 , 207.0 , 182.68 , 
534 , 158.0 , 211.0 , 184.76 , 
535 , 167.0 , 212.0 , 184.72 , 
536 , 156.0 , 207.0 , 182.96 , 
537 , 159.0 , 206.0 , 181.82 , 
538 , 159.0 , 202.0 , 181.7 , 
539 , 164.0 , 198.0 , 181.72 , 
540 , 151.0 , 211.0 , 181.7 , 
541 , 161.0 , 201.0 , 183.44 , 
542 , 163.0 , 204.0 , 180.68 , 
543 , 162.0 , 206.0 , 183.44 , 
544 , 166.0 , 199.0 , 184.36 , 
545 , 160.0 , 211.0 , 183.08 , 
546 , 170.0 , 213.0 , 185.52 , 
547 , 157.0 , 207.0 , 182.92 , 
548 , 161.0 , 204.0 , 180.32 , 
549 , 164.0 , 208.0 , 183.76 , 
550 , 154.0 , 199.0 , 183.14 , 
551 , 152.0 , 206.0 , 182.54 , 
552 , 159.0 , 211.0 , 183.52 , 
553 , 162.0 , 207.0 , 183.56 , 
554 , 166.0 , 203.0 , 183.78 , 
555 , 168.0 , 212.0 , 185.48 , 
556 , 167.0 , 218.0 , 184.14 , 
557 , 161.0 , 206.0 , 180.96 , 
558 , 166.0 , 211.0 , 184.72 , 
559 , 163.0 , 209.0 , 183.08 , 
560 , 165.0 , 210.0 , 185.3 , 
561 , 168.0 , 205.0 , 186.52 , 
562 , 165.0 , 206.0 , 183.86 , 
563 , 165.0 , 214.0 , 183.98 , 
564 , 166.0 , 209.0 , 184.44 , 
565 , 165.0 , 201.0 , 183.82 , 
566 , 160.0 , 206.0 , 183.08 , 
567 , 166.0 , 206.0 , 183.22 , 
568 , 165.0 , 206.0 , 183.62 , 
569 , 160.0 , 200.0 , 183.52 , 
570 , 165.0 , 202.0 , 183.06 , 
571 , 163.0 , 204.0 , 184.52 , 
572 , 158.0 , 201.0 , 183.56 , 
573 , 159.0 , 207.0 , 186.12 , 
574 , 153.0 , 205.0 , 182.08 , 
575 , 160.0 , 202.0 , 183.96 , 
576 , 159.0 , 210.0 , 183.76 , 
577 , 160.0 , 207.0 , 182.86 , 
578 , 172.0 , 206.0 , 184.48 , 
579 , 158.0 , 220.0 , 185.72 , 
580 , 169.0 , 201.0 , 183.34 , 
581 , 169.0 , 200.0 , 184.3 , 
582 , 165.0 , 206.0 , 185.3 , 
583 , 162.0 , 210.0 , 182.88 , 
584 , 165.0 , 210.0 , 183.46 , 
585 , 164.0 , 210.0 , 182.88 , 
586 , 166.0 , 211.0 , 183.76 , 
587 , 157.0 , 207.0 , 183.26 , 
588 , 160.0 , 208.0 , 185.82 , 
589 , 159.0 , 210.0 , 185.52 , 
