Machine = 10,Job = 5,Task = 60,Ant = 25,
Sedai , Best , Bad , Average 
229 , 129.0 , 174.0 , 152.32 , 
230 , 139.0 , 179.0 , 157.0 , 
231 , 137.0 , 190.0 , 158.56 , 
232 , 136.0 , 180.0 , 158.68 , 
233 , 138.0 , 178.0 , 155.28 , 
234 , 144.0 , 174.0 , 157.36 , 
235 , 138.0 , 171.0 , 154.6 , 
236 , 132.0 , 179.0 , 152.92 , 
237 , 139.0 , 176.0 , 159.2 , 
238 , 140.0 , 187.0 , 157.08 , 
239 , 138.0 , 182.0 , 155.64 , 
240 , 133.0 , 180.0 , 158.44 , 
241 , 132.0 , 183.0 , 158.4 , 
242 , 135.0 , 195.0 , 159.92 , 
243 , 128.0 , 173.0 , 153.28 , 
244 , 138.0 , 175.0 , 154.84 , 
245 , 141.0 , 177.0 , 158.52 , 
246 , 137.0 , 176.0 , 152.96 , 
247 , 137.0 , 171.0 , 154.76 , 
248 , 130.0 , 186.0 , 157.24 , 
249 , 139.0 , 179.0 , 155.56 , 
250 , 138.0 , 190.0 , 157.68 , 
251 , 130.0 , 182.0 , 161.2 , 
252 , 129.0 , 177.0 , 154.24 , 
253 , 140.0 , 179.0 , 158.92 , 
254 , 132.0 , 181.0 , 155.64 , 
255 , 135.0 , 175.0 , 156.4 , 
256 , 137.0 , 177.0 , 153.36 , 
257 , 135.0 , 194.0 , 161.28 , 
258 , 138.0 , 182.0 , 158.36 , 
259 , 126.0 , 173.0 , 150.72 , 
260 , 131.0 , 184.0 , 155.64 , 
261 , 135.0 , 179.0 , 154.76 , 
262 , 134.0 , 189.0 , 156.28 , 
263 , 140.0 , 188.0 , 156.24 , 
264 , 128.0 , 172.0 , 153.36 , 
265 , 137.0 , 180.0 , 154.36 , 
266 , 138.0 , 173.0 , 152.84 , 
267 , 135.0 , 178.0 , 152.68 , 
268 , 128.0 , 186.0 , 153.8 , 
269 , 123.0 , 182.0 , 151.52 , 
270 , 133.0 , 173.0 , 154.88 , 
271 , 135.0 , 184.0 , 157.52 , 
272 , 134.0 , 175.0 , 156.88 , 
273 , 133.0 , 183.0 , 157.12 , 
274 , 134.0 , 179.0 , 156.08 , 
275 , 132.0 , 184.0 , 160.04 , 
276 , 134.0 , 182.0 , 154.6 , 
277 , 139.0 , 187.0 , 156.92 , 
278 , 138.0 , 194.0 , 158.28 , 
279 , 134.0 , 183.0 , 154.28 , 
280 , 132.0 , 168.0 , 151.28 , 
281 , 124.0 , 183.0 , 153.92 , 
282 , 138.0 , 189.0 , 156.12 , 
283 , 136.0 , 179.0 , 152.64 , 
284 , 131.0 , 175.0 , 154.16 , 
285 , 128.0 , 179.0 , 158.96 , 
286 , 140.0 , 173.0 , 155.24 , 
287 , 134.0 , 183.0 , 154.56 , 
288 , 130.0 , 186.0 , 154.48 , 
289 , 138.0 , 174.0 , 155.88 , 
290 , 119.0 , 173.0 , 150.64 , 
291 , 134.0 , 182.0 , 156.52 , 
292 , 137.0 , 179.0 , 152.08 , 
293 , 130.0 , 186.0 , 159.2 , 
294 , 133.0 , 181.0 , 152.32 , 
295 , 138.0 , 171.0 , 155.28 , 
296 , 125.0 , 168.0 , 150.12 , 
297 , 122.0 , 164.0 , 149.8 , 
298 , 124.0 , 181.0 , 157.36 , 
299 , 136.0 , 173.0 , 155.36 , 
300 , 135.0 , 188.0 , 157.8 , 
301 , 123.0 , 172.0 , 153.2 , 
302 , 134.0 , 177.0 , 153.12 , 
303 , 133.0 , 184.0 , 159.04 , 
