Machine = 5,Job = 5,Task = 12,Ant = 50,
Sedai , Best ,, Bad , Average 
438 , 38.0 , 51.0 , 41.94 , 
439 , 38.0 , 51.0 , 42.52 , 
440 , 38.0 , 56.0 , 42.26 , 
441 , 38.0 , 50.0 , 41.32 , 
442 , 38.0 , 50.0 , 41.62 , 
443 , 38.0 , 53.0 , 41.76 , 
444 , 38.0 , 52.0 , 42.12 , 
445 , 38.0 , 53.0 , 42.22 , 
446 , 38.0 , 54.0 , 42.56 , 
447 , 38.0 , 47.0 , 41.62 , 
448 , 38.0 , 49.0 , 42.08 , 
449 , 38.0 , 48.0 , 41.52 , 
450 , 38.0 , 48.0 , 41.58 , 
451 , 38.0 , 48.0 , 41.7 , 
452 , 38.0 , 55.0 , 42.26 , 
453 , 38.0 , 48.0 , 41.98 , 
454 , 38.0 , 56.0 , 42.22 , 
455 , 38.0 , 52.0 , 41.76 , 
456 , 38.0 , 47.0 , 41.6 , 
457 , 38.0 , 52.0 , 42.02 , 
458 , 38.0 , 48.0 , 41.1 , 
459 , 38.0 , 48.0 , 41.24 , 
460 , 38.0 , 53.0 , 41.86 , 
461 , 38.0 , 52.0 , 41.26 , 
462 , 38.0 , 50.0 , 41.42 , 
463 , 38.0 , 47.0 , 41.78 , 
464 , 38.0 , 48.0 , 41.54 , 
465 , 38.0 , 52.0 , 41.96 , 
466 , 38.0 , 48.0 , 41.76 , 
467 , 38.0 , 51.0 , 42.32 , 
468 , 38.0 , 53.0 , 42.08 , 
469 , 38.0 , 53.0 , 42.26 , 
470 , 38.0 , 55.0 , 42.04 , 
471 , 38.0 , 48.0 , 41.28 , 
472 , 38.0 , 51.0 , 42.24 , 
473 , 38.0 , 48.0 , 41.44 , 
474 , 38.0 , 48.0 , 41.22 , 
475 , 38.0 , 51.0 , 42.58 , 
476 , 38.0 , 51.0 , 41.62 , 
477 , 38.0 , 50.0 , 41.74 , 
478 , 38.0 , 55.0 , 41.86 , 
479 , 38.0 , 50.0 , 42.28 , 
480 , 38.0 , 50.0 , 41.7 , 
481 , 38.0 , 50.0 , 42.28 , 
482 , 38.0 , 55.0 , 41.88 , 
483 , 38.0 , 49.0 , 41.74 , 
484 , 38.0 , 47.0 , 41.04 , 
